unique_id,model_version,window,cutoff,bucket,history_length,yhat_total,y_total,ae,bias
CA-SC-10-B-10-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,146.29242383070874,141,5.292423830708742,5.292423830708742
CA-SC-10-B-10-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,545.3642449698527,627,81.63575503014727,-81.63575503014727
CA-SC-10-B-10-BR-1TO,v11,Mar-May,2026-02-23,smooth,short,82.56578539807359,55,27.565785398073587,27.565785398073587
CA-SC-10-B-10-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,77.64887463816133,107,29.35112536183867,-29.35112536183867
CA-SC-10-B-10-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,188.25543851240178,233,44.74456148759822,-44.74456148759822
CA-SC-10-B-10-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,139.48875446510533,156,16.51124553489467,-16.51124553489467
CA-SC-10-B-10-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,124.98714098705797,122,2.9871409870579697,2.9871409870579697
CA-SC-10-B-124-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,141.1902314233773,156,14.809768576622702,-14.809768576622702
CA-SC-10-B-124-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,48.816096983585126,43,5.816096983585126,5.816096983585126
CA-SC-10-B-125-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,94.66724650314148,102,7.3327534968585155,-7.3327534968585155
CA-SC-10-B-125-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,76.9831528911907,58,18.9831528911907,18.9831528911907
CA-SC-10-B-127-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,296.33303434411795,251,45.33303434411795,45.33303434411795
CA-SC-10-B-127-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,86.03633142116988,62,24.036331421169876,24.036331421169876
CA-SC-10-B-127-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,80.25732042599968,59,21.25732042599968,21.25732042599968
CA-SC-10-B-129-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,49.96185015509084,33,16.961850155090843,16.961850155090843
CA-SC-10-B-131-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,34.855806302928926,48,13.144193697071074,-13.144193697071074
CA-SC-10-B-132-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,97.2099633984269,107,9.790036601573107,-9.790036601573107
CA-SC-10-B-132-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,46.63445451840299,48,1.3655454815970103,-1.3655454815970103
CA-SC-10-B-132-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,41.946478354070976,54,12.053521645929024,-12.053521645929024
CA-SC-10-B-137-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,49.70185078125683,83,33.29814921874317,-33.29814921874317
CA-SC-10-B-138-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,226.7315350421567,69,157.7315350421567,157.7315350421567
CA-SC-10-B-138-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,113.16064555664025,39,74.16064555664025,74.16064555664025
CA-SC-10-B-141-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,59.679486623841214,28,31.679486623841214,31.679486623841214
CA-SC-10-B-147-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,84.74448404241326,33,51.74448404241326,51.74448404241326
CA-SC-10-B-149-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,43.889400690046,34,9.889400690046003,9.889400690046003
CA-SC-10-B-15-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,71.75208555761388,44,27.75208555761388,27.75208555761388
CA-SC-10-B-151-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,61.758752752819944,29,32.758752752819944,32.758752752819944
CA-SC-10-B-159-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,27.142552919106883,52,24.857447080893117,-24.857447080893117
CA-SC-10-B-16-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,38.1673150531128,42,3.8326849468871984,-3.8326849468871984
CA-SC-10-B-16-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,88.78011766752587,75,13.780117667525872,13.780117667525872
CA-SC-10-B-162-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,66.64454065939815,10,56.644540659398146,56.644540659398146
CA-SC-10-B-176-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,159.11300661571698,155,4.113006615716984,4.113006615716984
CA-SC-10-B-176-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,74.0725638964357,48,26.072563896435696,26.072563896435696
CA-SC-10-B-177-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,164.26070162651015,130,34.260701626510155,34.260701626510155
CA-SC-10-B-177-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,66.28947392617047,69,2.710526073829527,-2.710526073829527
CA-SC-10-B-188-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,37.637310574078114,31,6.637310574078114,6.637310574078114
CA-SC-10-B-201-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,56.3628876173098,64,7.637112382690198,-7.637112382690198
CA-SC-10-B-22-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,55.58853654405468,36,19.588536544054683,19.588536544054683
CA-SC-10-B-28-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,117.62327141826188,114,3.6232714182618793,3.6232714182618793
CA-SC-10-B-28-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,219.85228296809777,263,43.14771703190223,-43.14771703190223
CA-SC-10-B-28-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,40.611240708041926,45,4.388759291958074,-4.388759291958074
CA-SC-10-B-28-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,93.27363612363062,97,3.7263638763693763,-3.7263638763693763
CA-SC-10-B-28-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,67.84069942357027,90,22.15930057642973,-22.15930057642973
CA-SC-10-B-28-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,82.91461643831909,67,15.914616438319086,15.914616438319086
CA-SC-10-B-32-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,129.19585425889446,105,24.195854258894457,24.195854258894457
CA-SC-10-B-32-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,458.94204131325137,466,7.057958686748634,-7.057958686748634
CA-SC-10-B-32-BR-1TO,v11,Mar-May,2026-02-23,smooth,short,57.422651719274164,40,17.422651719274164,17.422651719274164
CA-SC-10-B-32-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,78.83531574445782,75,3.835315744457816,3.835315744457816
CA-SC-10-B-32-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,173.21367358083654,158,15.213673580836542,15.213673580836542
CA-SC-10-B-32-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,100.76703557961316,101,0.2329644203868355,-0.2329644203868355
CA-SC-10-B-32-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,76.96903555997429,89,12.030964440025713,-12.030964440025713
CA-SC-10-B-36-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,35.77715553697766,29,6.777155536977659,6.777155536977659
CA-SC-10-B-36-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,54.6991261852068,51,3.6991261852068007,3.6991261852068007
CA-SC-10-B-37-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,228.00889015117562,190,38.00889015117562,38.00889015117562
CA-SC-10-B-37-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,127.62539855837055,135,7.374601441629451,-7.374601441629451
CA-SC-10-B-38-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,45.26097613125018,46,0.7390238687498183,-0.7390238687498183
CA-SC-10-B-39-BK-1TO,v11,Mar-May,2026-02-23,smooth,long,66.58362101822622,57,9.583621018226225,9.583621018226225
CA-SC-10-B-44-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,108.4375760737361,103,5.437576073736096,5.437576073736096
CA-SC-10-B-44-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,323.3492310317848,285,38.349231031784825,38.349231031784825
CA-SC-10-B-44-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,89.17422302097181,94,4.825776979028191,-4.825776979028191
CA-SC-10-B-44-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,180.92519893604387,180,0.9251989360438699,0.9251989360438699
CA-SC-10-B-44-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,68.20401630391203,69,0.7959836960879727,-0.7959836960879727
CA-SC-10-B-47-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,55.65790975707013,60,4.342090242929871,-4.342090242929871
CA-SC-10-B-47-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,67.55894423873913,86,18.44105576126087,-18.44105576126087
CA-SC-10-B-48-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,46.99082170331489,45,1.990821703314893,1.990821703314893
CA-SC-10-B-53-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,60.64401935899015,37,23.64401935899015,23.64401935899015
CA-SC-10-B-56-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,79.59704251220192,69,10.597042512201924,10.597042512201924
CA-SC-10-B-67-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,41.16931515379895,32,9.169315153798948,9.169315153798948
CA-SC-10-B-71-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,42.04291652210477,41,1.0429165221047683,1.0429165221047683
CA-SC-10-B-76-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,59.52515317911934,53,6.525153179119343,6.525153179119343
CA-SC-10-B-76-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,43.88058574929506,55,11.119414250704942,-11.119414250704942
CA-SC-10-B-NEW-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,155.29848986768474,121,34.29848986768474,34.29848986768474
CA-SC-10-F-10-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,726.7602863442929,686,40.76028634429292,40.76028634429292
CA-SC-10-F-10-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,1603.331506123273,1537,66.3315061232729,66.3315061232729
CA-SC-10-F-10-BKRD-STI,v11,Mar-May,2026-02-23,smooth,short,175.83595821578808,274,98.16404178421192,-98.16404178421192
CA-SC-10-F-10-BKWH-STI,v11,Mar-May,2026-02-23,smooth,short,199.7322161368386,178,21.732216136838588,21.732216136838588
CA-SC-10-F-10-BR-1TO,v11,Mar-May,2026-02-23,smooth,short,151.44373642274812,152,0.5562635772518831,-0.5562635772518831
CA-SC-10-F-10-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,206.18131303381983,250,43.81868696618017,-43.81868696618017
CA-SC-10-F-10-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,521.4979886744393,526,4.502011325560716,-4.502011325560716
CA-SC-10-F-10-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,362.3085422983154,373,10.691457701684612,-10.691457701684612
CA-SC-10-F-10-OR-1TO,v11,Mar-May,2026-02-23,smooth,short,28.087730862578802,36,7.912269137421198,-7.912269137421198
CA-SC-10-F-10-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,232.27906320449236,225,7.27906320449236,7.27906320449236
CA-SC-10-F-103-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,59.11962635596329,32,27.11962635596329,27.11962635596329
CA-SC-10-F-104-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,54.730233314334164,33,21.730233314334164,21.730233314334164
CA-SC-10-F-106-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,162.33792338767276,143,19.33792338767276,19.33792338767276
CA-SC-10-F-106-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,120.12764471917636,107,13.12764471917636,13.12764471917636
CA-SC-10-F-106-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,151.02243764335228,126,25.022437643352276,25.022437643352276
CA-SC-10-F-106-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,100.44457525726128,84,16.444575257261278,16.444575257261278
CA-SC-10-F-107-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,72.13798733433379,23,49.137987334333786,49.137987334333786
CA-SC-10-F-107-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,72.18986032707292,43,29.18986032707292,29.18986032707292
CA-SC-10-F-11-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,53.63715296947651,55,1.3628470305234899,-1.3628470305234899
CA-SC-10-F-11-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,359.07664530967384,353,6.076645309673836,6.076645309673836
CA-SC-10-F-11-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,70.47764788715462,46,24.477647887154617,24.477647887154617
CA-SC-10-F-11-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,163.56410855963327,161,2.5641085596332687,2.5641085596332687
CA-SC-10-F-11-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,90.16570647239632,97,6.834293527603677,-6.834293527603677
CA-SC-10-F-12-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,59.0062348066385,43,16.006234806638503,16.006234806638503
CA-SC-10-F-12-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,98.37750960461062,120,21.622490395389377,-21.622490395389377
CA-SC-10-F-12-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,86.04344750615408,87,0.9565524938459191,-0.9565524938459191
CA-SC-10-F-12-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,37.69339003262708,39,1.3066099673729212,-1.3066099673729212
CA-SC-10-F-13-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,85.07271593282384,68,17.07271593282384,17.07271593282384
CA-SC-10-F-13-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,194.9952742195384,200,5.004725780461598,-5.004725780461598
CA-SC-10-F-13-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,95.55776810018112,96,0.44223189981887856,-0.44223189981887856
CA-SC-10-F-13-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,44.911873908087315,55,10.088126091912685,-10.088126091912685
CA-SC-10-F-13-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,27.131316293922183,38,10.868683706077817,-10.868683706077817
CA-SC-10-F-14-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,134.13703890435264,142,7.862961095647364,-7.862961095647364
CA-SC-10-F-14-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,109.9814921088252,118,8.018507891174806,-8.018507891174806
CA-SC-10-F-14-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,81.14443097778063,71,10.14443097778063,10.14443097778063
CA-SC-10-F-16-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,38.615235271971684,39,0.3847647280283155,-0.3847647280283155
CA-SC-10-F-169-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,451.0738083023209,323,128.0738083023209,128.0738083023209
CA-SC-10-F-169-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,142.621595260191,89,53.621595260190986,53.621595260190986
CA-SC-10-F-169-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,123.7943047446127,83,40.7943047446127,40.7943047446127
CA-SC-10-F-173-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,195.7197488288325,255,59.28025117116749,-59.28025117116749
CA-SC-10-F-173-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,46.88894680517253,37,9.88894680517253,9.88894680517253
CA-SC-10-F-173-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,75.84753682507422,87,11.152463174925785,-11.152463174925785
CA-SC-10-F-174-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,76.652368050803,61,15.652368050803005,15.652368050803005
CA-SC-10-F-177-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,155.30328705924288,33,122.30328705924288,122.30328705924288
CA-SC-10-F-177-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,123.24998397761402,41,82.24998397761402,82.24998397761402
CA-SC-10-F-18-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,77.33903955181859,101,23.660960448181413,-23.660960448181413
CA-SC-10-F-182-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,61.02098733365814,30,31.02098733365814,31.02098733365814
CA-SC-10-F-182-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,124.1929061806447,38,86.1929061806447,86.1929061806447
CA-SC-10-F-183-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,104.00425286831356,83,21.004252868313557,21.004252868313557
CA-SC-10-F-183-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,66.98618408227622,71,4.013815917723775,-4.013815917723775
CA-SC-10-F-185-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,48.55225014197539,37,11.552250141975392,11.552250141975392
CA-SC-10-F-185-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,39.40412498176214,39,0.40412498176213774,0.40412498176213774
CA-SC-10-F-185-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,39.27170815456491,38,1.2717081545649123,1.2717081545649123
CA-SC-10-F-188-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,100.99488872021827,113,12.00511127978173,-12.00511127978173
CA-SC-10-F-188-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,33.381770604244224,30,3.381770604244224,3.381770604244224
CA-SC-10-F-190-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,48.14440415346763,46,2.144404153467633,2.144404153467633
CA-SC-10-F-190-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,357.79863211186523,281,76.79863211186523,76.79863211186523
CA-SC-10-F-190-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,100.2976997603579,84,16.2976997603579,16.2976997603579
CA-SC-10-F-190-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,92.00415373815332,91,1.0041537381533203,1.0041537381533203
CA-SC-10-F-193-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,207.8325470951695,59,148.8325470951695,148.8325470951695
CA-SC-10-F-193-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,65.03941149124276,20,45.03941149124276,45.03941149124276
CA-SC-10-F-197-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,105.92392552235764,60,45.923925522357635,45.923925522357635
CA-SC-10-F-197-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,44.426890213297014,44,0.42689021329701404,0.42689021329701404
CA-SC-10-F-199-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,436.6200236629959,436,0.6200236629958908,0.6200236629958908
CA-SC-10-F-199-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,63.856453449929795,45,18.856453449929795,18.856453449929795
CA-SC-10-F-199-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,216.342656097489,183,33.342656097489,33.342656097489
CA-SC-10-F-199-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,54.826885339523685,52,2.8268853395236846,2.8268853395236846
CA-SC-10-F-20-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,140.84483487770103,135,5.844834877701032,5.844834877701032
CA-SC-10-F-20-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,107.56266144574977,111,3.437338554250232,-3.437338554250232
CA-SC-10-F-20-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,67.20537457085118,75,7.794625429148823,-7.794625429148823
CA-SC-10-F-20-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,59.817840055787045,59,0.8178400557870447,0.8178400557870447
CA-SC-10-F-200-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,108.64631281202998,101,7.646312812029976,7.646312812029976
CA-SC-10-F-200-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,137.89875751463094,89,48.898757514630944,48.898757514630944
CA-SC-10-F-208-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,40.55581730055471,75,34.44418269944529,-34.44418269944529
CA-SC-10-F-215-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,133.32965838176335,114,19.329658381763352,19.329658381763352
CA-SC-10-F-215-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,115.91273496302038,114,1.9127349630203838,1.9127349630203838
CA-SC-10-F-215-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,54.00585381920368,27,27.00585381920368,27.00585381920368
CA-SC-10-F-216-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,191.04574905779504,135,56.045749057795035,56.045749057795035
CA-SC-10-F-216-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,97.8358301348761,86,11.835830134876105,11.835830134876105
CA-SC-10-F-219-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,28.915980405668172,35,6.084019594331828,-6.084019594331828
CA-SC-10-F-22-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,86.69237075466569,62,24.69237075466569,24.69237075466569
CA-SC-10-F-22-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,128.11546430619757,200,71.88453569380243,-71.88453569380243
CA-SC-10-F-22-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,32.23086179797931,34,1.7691382020206916,-1.7691382020206916
CA-SC-10-F-221-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,55.654269813468254,56,0.34573018653174614,-0.34573018653174614
CA-SC-10-F-232-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,75.64087280822932,55,20.640872808229318,20.640872808229318
CA-SC-10-F-232-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,77.64316130582412,93,15.356838694175877,-15.356838694175877
CA-SC-10-F-234-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,145.77120590016327,109,36.77120590016327,36.77120590016327
CA-SC-10-F-234-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,125.18009074159491,115,10.18009074159491,10.18009074159491
CA-SC-10-F-25-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,36.31171525577609,51,14.688284744223907,-14.688284744223907
CA-SC-10-F-25-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,29.564076994732687,47,17.435923005267313,-17.435923005267313
CA-SC-10-F-26-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,41.958347762424395,55,13.041652237575605,-13.041652237575605
CA-SC-10-F-29-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,43.896123464918865,41,2.8961234649188654,2.8961234649188654
CA-SC-10-F-30-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,167.1326994351578,214,46.867300564842196,-46.867300564842196
CA-SC-10-F-30-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,443.2049492977698,379,64.20494929776982,64.20494929776982
CA-SC-10-F-30-BR-1TO,v11,Mar-May,2026-02-23,smooth,short,38.509664301938756,32,6.509664301938756,6.509664301938756
CA-SC-10-F-30-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,62.37827629140625,60,2.3782762914062516,2.3782762914062516
CA-SC-10-F-30-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,181.15421373767657,147,34.15421373767657,34.15421373767657
CA-SC-10-F-30-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,120.19765712005264,126,5.802342879947361,-5.802342879947361
CA-SC-10-F-30-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,64.81329159990194,67,2.1867084000980554,-2.1867084000980554
CA-SC-10-F-31-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,121.1022055564901,87,34.102205556490105,34.102205556490105
CA-SC-10-F-31-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,284.1675684408494,305,20.83243155915062,-20.83243155915062
CA-SC-10-F-31-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,36.88011054085233,52,15.119889459147672,-15.119889459147672
CA-SC-10-F-31-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,109.42574129332813,93,16.42574129332813,16.42574129332813
CA-SC-10-F-31-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,62.638322844311205,53,9.638322844311205,9.638322844311205
CA-SC-10-F-34-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,38.83282778507309,43,4.167172214926907,-4.167172214926907
CA-SC-10-F-36-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,37.98432210574872,36,1.984322105748717,1.984322105748717
CA-SC-10-F-36-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,46.98766466943975,36,10.987664669439752,10.987664669439752
CA-SC-10-F-40-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,151.2575737606862,181,29.7424262393138,-29.7424262393138
CA-SC-10-F-40-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,672.0243088517267,632,40.02430885172669,40.02430885172669
CA-SC-10-F-40-BR-1TO,v11,Mar-May,2026-02-23,smooth,short,54.28224114698148,45,9.282241146981477,9.282241146981477
CA-SC-10-F-40-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,97.60752055247858,107,9.392479447521424,-9.392479447521424
CA-SC-10-F-40-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,350.47214636519874,386,35.52785363480126,-35.52785363480126
CA-SC-10-F-40-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,170.44963973479457,187,16.550360265205427,-16.550360265205427
CA-SC-10-F-40-WR-1TO,v11,Mar-May,2026-02-23,smooth,short,87.76706146784895,84,3.767061467848947,3.767061467848947
CA-SC-10-F-43-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,68.97198933778522,60,8.971989337785217,8.971989337785217
CA-SC-10-F-43-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,62.24439673645111,80,17.755603263548892,-17.755603263548892
CA-SC-10-F-59-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,59.280183892350664,49,10.280183892350664,10.280183892350664
CA-SC-10-F-69-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,46.53431076183243,42,4.53431076183243,4.53431076183243
CA-SC-10-F-74-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,54.347860424163244,45,9.347860424163244,9.347860424163244
CA-SC-10-F-74-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,36.28561180904965,40,3.714388190950352,-3.714388190950352
CA-SC-10-F-74-GR-1TO,v11,Mar-May,2026-02-23,smooth,short,36.226529592030865,45,8.773470407969135,-8.773470407969135
CA-SC-10-F-94-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,88.49022994438346,89,0.5097700556165421,-0.5097700556165421
CA-SC-10-F-99-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,46.11943087132049,28,18.11943087132049,18.11943087132049
CA-SC-10-F-NEW-BE-1TO,v11,Mar-May,2026-02-23,smooth,short,110.24461041708724,55,55.244610417087245,55.244610417087245
CA-SC-10-F-NEW-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,277.67481963067826,138,139.67481963067826,139.67481963067826
CA-SC-10-R-90-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,320.9980581794167,279,41.99805817941672,41.99805817941672
CA-SC-10-R-90-DB-1TO,v11,Mar-May,2026-02-23,smooth,short,61.23793125603118,22,39.23793125603118,39.23793125603118
CA-SC-10-R-90-DG-1TO,v11,Mar-May,2026-02-23,smooth,short,229.95327574147646,150,79.95327574147646,79.95327574147646
CA-SC-10-R-91-BK-1TO,v11,Mar-May,2026-02-23,smooth,short,40.08872593158744,47,6.91127406841256,-6.91127406841256
CC-CC-03-CHCV15-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,132.4323438445278,121,11.432343844527793,11.432343844527793
CC-CC-03-MZMX38-GR-1TO,v11,Mar-May,2026-02-23,smooth,long,57.61894216925741,42,15.618942169257409,15.618942169257409
CC-CC-15-CHCV20-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,39.055691565225644,37,2.0556915652256436,2.0556915652256436
CC-CC-15-CHCV21-BKRD-STR,v11,Mar-May,2026-02-23,smooth,short,40.99077237691576,34,6.990772376915757,6.990772376915757
